POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Owner,0,0,3,BHK,1542,1,1,"8th Phase JP Nagar,Bangalore",12.9,77.6,88
Dealer,0,1,3,BHK,1543,1,1,"Sarjapur Road,Bangalore",12.9,77.8,83.9
Dealer,0,0,3,BHK,1543,1,1,"Sirsi Road,Jaipur",27.1,75.6,50.9
Dealer,0,1,3,BHK,1543,1,1,"sector-121 Noida,Noida",28.6,77.4,100
Dealer,0,1,3,BHK,1543,1,1,"sector-121 Noida,Noida",28.6,77.4,110
Owner,1,0,3,BHK,1543,0,1,"Devanahalli,Bangalore",13.2,77.7,90
Dealer,0,1,3,BHK,1543,1,0,"Kalkere,Bangalore",12.9,77.9,70.8
Dealer,0,1,3,BHK,1544,1,1,"Amar Shaheed Path,Lucknow",26.8,81.0,67.3
Dealer,0,1,3,BHK,1544,1,1,"Hadapsar,Pune",18.5,73.9,140
Owner,0,1,3,BHK,1544,1,1,"Noida Extension,Noida",28.6,77.4,60
Dealer,0,0,3,BHK,1544,1,1,"Electronic City,Bangalore",12.8,77.7,94
Dealer,0,0,3,BHK,1544,1,1,"Kharghar,Mumbai",19.0,73.1,130
Dealer,0,0,3,BHK,1544,1,1,"Kharghar,Maharashtra",19.0,73.1,130
Dealer,0,0,3,BHK,1545,1,1,"Kondhwa,Pune",18.5,73.8,110
Dealer,0,1,4,BHK,1545,1,0,"Hiranandani Estate,Mumbai",19.3,73.0,340
Dealer,0,0,3,BHK,1545,1,1,"Baner,Pune",18.6,73.8,140
Owner,0,1,3,BHK,1545,1,1,"Sector-76 Noida,Noida",28.6,77.4,77
Dealer,0,0,3,BHK,1545,1,1,"Vaibhav Khand,Ghaziabad",28.9,76.9,73
Dealer,0,1,3,BHK,1545,1,1,"Hoodi,Bangalore",13.0,77.7,98
Dealer,1,1,3,BHK,1545,0,1,"Chandivali,Lalitpur",24.7,78.4,380
Owner,0,0,3,BHK,1545,1,1,"Lavakusha Nagar,Bangalore",50.8,4.4,65
Dealer,0,1,3,BHK,1545,1,1,"Powai,Lalitpur",19.1,72.9,310
Dealer,0,0,3,BHK,1545,1,1,"Vaibhav Khand,Ghaziabad",28.9,76.9,72
Dealer,0,0,3,BHK,1545,1,1,"Chandivali,Lalitpur",24.7,78.4,270
Owner,0,0,3,BHK,1545,1,1,"Doddakammanahalli,Bangalore",13.0,77.6,50
Owner,0,0,3,BHK,1545,1,1,"Whitefield,Bangalore",13.0,77.8,150
Dealer,0,0,3,BHK,1545,1,1,"Whitefield,Bangalore",13.0,77.8,88
Owner,0,0,3,BHK,1545,1,1,"Nayandanahalli,Bangalore",13.0,77.6,95
Dealer,0,0,3,BHK,1545,1,1,"Veera Desai Road,Mumbai",19.0,72.8,320
Dealer,0,0,3,BHK,1545,1,1,"Ballygunge Place,Kolkata",22.5,88.4,170
Dealer,1,1,3,BHK,1546,0,1,"Konanakunte,Bangalore",12.9,77.6,130
Owner,0,0,3,BHK,1546,1,1,"Indirapuram,Ghaziabad",28.6,77.4,110
Owner,0,0,3,BHK,1546,1,1,"Kodungaiyur,Chennai",13.1,80.2,75
Dealer,0,0,3,BHK,1546,1,1,"Perumbakkam,Chennai",12.9,80.2,65
Dealer,0,1,2,BHK,1546,1,1,"Mansarovar,Jaipur",26.9,75.8,63
Dealer,0,0,3,BHK,1546,1,1,"Sector 26 Jaipur,Jaipur",26.9,75.9,51
Builder,1,1,4,BHK,1546,0,0,"Laxmi Nagar,Mumbai",22.3,70.8,360
Dealer,0,0,3,BHK,1547,1,1,"Bhopura,Ghaziabad",28.7,77.3,35.9
Dealer,0,0,3,BHK,1547,1,1,"Sector-70 Mohali,Mohali",30.7,76.7,100
Dealer,0,0,3,BHK,1547,1,1,"Sector-61 Noida,Noida",28.6,77.4,75
Owner,0,0,3,BHK,1547,1,1,"Sainik Colony,Jammu",32.7,74.9,80
Dealer,0,0,3,BHK,1548,1,1,"Bellandur,Bangalore",12.9,77.7,130
Dealer,0,1,3,BHK,1548,1,1,"Konanakunte,Bangalore",12.9,77.6,140
Owner,0,0,3,BHK,1548,1,1,"Rani Bazar,Bikaner",28.0,73.3,56.5
Dealer,0,1,3,BHK,1548,1,0,"Sector-109 Gurgaon,Gurgaon",28.5,77.0,120
Dealer,0,0,3,BHK,1548,1,1,"Sector-75 Noida,Noida",28.6,77.4,81.4
Dealer,0,0,3,BHK,1548,1,1,"Baner,Pune",18.6,73.8,150
Dealer,1,1,3,BHK,1549,0,1,"Gomti Nagar Extension,Lucknow",21.0,77.0,66.6
Dealer,0,1,3,BHK,1549,1,1,"Shan Boga Colony,Bangalore",13.0,77.6,140
Dealer,0,0,3,BHK,1549,1,1,"ARAVLI HEIGHTS,Rewari",28.2,76.6,25
Owner,0,0,3,BHK,1549,1,1,"Perumbakkam,Chennai",12.9,80.2,90
Dealer,1,1,3,BHK,1549,0,1,"Zirakpur,Chandigarh",30.7,76.8,69.6
Dealer,1,1,3,BHK,1549,0,1,"Zirakpur,Chandigarh",30.7,76.8,69.6
Dealer,1,1,3,BHK,1549,0,1,"Zirakpur,Chandigarh",30.7,76.8,69.6
Owner,0,0,3,BHK,1549,1,1,"Mahalakshmi Nagar,Indore",22.2,75.6,38
Dealer,1,1,3,BHK,1549,0,1,"Zirakpur,Chandigarh",30.7,76.8,69.2
Owner,0,1,3,BHK,1549,1,1,"sector-121 Noida,Noida",28.6,77.4,110
Owner,0,0,3,BHK,1549,1,1,"Kakkanad,Ernakulam",10.0,76.3,58.1
Dealer,0,0,3,BHK,1549,1,1,"Jagatpura,Jaipur",26.8,75.8,35
Dealer,0,1,3,BHK,1549,1,1,"Sarjapur Road,Bangalore",12.9,77.8,84.4
Dealer,0,1,3,BHK,1550,1,1,"Konanakunte,Bangalore",12.9,77.6,140
Owner,0,0,3,BHK,1550,1,1,"RR Layout,Bangalore",13.0,77.6,68
Owner,0,0,3,BHK,1550,1,1,"Kanakpura Road,Bangalore",12.9,77.6,70
Owner,0,0,3,BHK,1550,1,1,"Ghatikia,Bhubaneswar",20.3,85.8,70
Dealer,0,1,3,BHK,1550,1,1,"Bariatu,Ranchi",23.4,85.4,62.5
Owner,0,0,3,BHK,1550,1,1,"Vasna,Vadodara",22.3,72.7,55
Owner,0,1,3,BHK,1550,1,1,"sector-121 Noida,Noida",28.6,77.4,110
Owner,0,0,3,BHK,1550,1,1,"Sector-78 Noida,Noida",28.6,77.4,95
Owner,0,0,3,BHK,1550,1,1,"Sector-93 Noida,Noida",28.5,77.4,95
Owner,0,0,3,BHK,1550,1,1,"Cox Town,Bangalore",13.0,77.6,99
Owner,0,0,3,BHK,1550,1,1,"Sector-20 Panchkula,Panchkula",30.7,76.9,65
Owner,0,0,3,BHK,1550,1,1,"Ahinsa Khand 2,Ghaziabad",28.9,76.9,65
Dealer,0,0,3,BHK,1550,1,1,"Salt Lake,Kolkata",22.5,88.3,94
Dealer,0,1,2,BHK,1550,1,1,"Sector-104 Gurgaon,Gurgaon",28.5,77.0,98
Dealer,0,0,3,BHK,1550,1,1,"NIBM,Pune",18.5,73.9,110
Dealer,0,0,3,BHK,1550,1,1,"Suraksha Nagar,Bangalore",20.1,79.1,85
Dealer,1,1,3,BHK,1550,0,1,"Zirakpur,Chandigarh",30.7,76.8,69.64
Dealer,0,0,3,BHK,1550,1,1,"Sector-29 Noida,Noida",28.6,77.3,87
Dealer,1,1,3,BHK,1550,0,0,"Zirakpur,Chandigarh",30.7,76.8,70.4
Owner,0,0,2,BHK,1550,1,1,"Kushaiguda,Secunderabad",17.5,78.5,62
Dealer,0,0,2,BHK,1550,1,1,"Dumduma,Bhubaneswar",20.2,85.8,49.6
Dealer,0,0,3,BHK,1550,1,1,"Sector-105 Mohali,Mohali",30.7,76.7,46.5
Dealer,0,0,3,BHK,1550,1,1,"Sector-105 Mohali,Mohali",30.7,76.7,62
Dealer,0,0,3,BHK,1550,1,1,"Sector-105 Mohali,Mohali",30.7,76.7,62
Dealer,1,1,3,BHK,1550,0,0,"Zirakpur,Chandigarh",30.7,76.8,68.2
Owner,0,0,3,BHK,1550,1,1,"Katara Hills,Bhopal",23.2,77.5,31
Owner,0,0,3,BHK,1550,1,1,"Sector-6 Jankipuram Extension,Lucknow",26.9,80.9,62
Dealer,0,1,2,BHK,1550,1,1,"Sector-104 Gurgaon,Gurgaon",28.5,77.0,95
Dealer,0,0,3,BHK,1550,1,1,"Sector-63 Chandigarh,Chandigarh",30.7,76.8,95
Owner,0,0,3,BHK,1550,1,1,"Vijayanagar,Bangalore",13.0,77.6,190
Dealer,0,0,3,BHK,1550,1,1,"Gopalapuram,Chennai",13.1,80.3,260
Dealer,0,0,3,BHK,1550,1,1,"Oshiwara,Mumbai",19.0,72.8,460
Owner,0,1,2,BHK,1550,1,1,"Malsi,Dehradun",30.4,78.1,68
Owner,0,0,3,BHK,1550,1,1,"Sector-75 Noida,Noida",28.6,77.4,68
Owner,0,0,3,BHK,1550,1,1,"Gottigere,Bangalore",12.9,77.6,68
Dealer,0,0,3,BHK,1550,1,1,"Sector 10 Kharghar,Maharashtra",19.0,73.1,140
Dealer,0,0,3,BHK,1550,1,1,"NR Colony,Bangalore",13.3,77.1,140
Dealer,0,1,3,BHK,1550,1,1,"Sector-75 Noida,Noida",28.6,77.4,70
Dealer,0,0,3,BHK,1550,1,1,"Nirman Nagar,Jaipur",20.0,79.3,72
Dealer,0,1,3,BHK,1550,1,1,"Sector-78 Noida,Noida",28.6,77.4,74
Dealer,0,1,3,BHK,1550,1,1,"Sector-75 Noida,Noida",28.6,77.4,48.3
Dealer,0,1,3,BHK,1550,1,1,"Sector 86 Faridabad,Faridabad",28.4,77.3,56.5
Dealer,0,0,3,BHK,1550,1,1,"Erandwane,Pune",18.5,73.8,230
Dealer,0,0,2,BHK,1550,1,1,"Raheja Vihar,Lalitpur",24.7,78.4,160
Owner,0,0,3,BHK,1550,1,1,"Rachenahalli,Bangalore",13.2,76.7,80
Dealer,0,0,3,BHK,1550,1,1,"Sector-93 Noida,Noida",28.5,77.4,80
Owner,0,0,3,BHK,1550,1,1,"R.T. Nagar,Bangalore",13.0,77.6,80
Dealer,0,0,3,BHK,1550,1,1,"Kamla Nagar,Agra",27.2,78.0,80
Dealer,1,1,3,BHK,1550,0,1,"Sector-150 Noida,Noida",28.4,77.5,82
Owner,1,1,3,BHK,1550,0,1,"Gomti Nagar Extension,Lucknow",21.0,77.0,84
Owner,0,0,3,BHK,1550,1,1,"Ajwa Road,Vadodara",22.3,73.2,43
Owner,0,0,3,BHK,1550,1,1,"Sector-75 Noida,Noida",28.6,77.4,88
Dealer,0,0,3,BHK,1550,1,1,"Sector-75 Noida,Noida",28.6,77.4,88
Dealer,0,1,3,BHK,1550,1,1,"Bavdhan,Pune",18.5,73.8,90
Dealer,0,0,3,BHK,1550,1,1,"Sector-105 Mohali,Mohali",30.7,76.7,45
Dealer,0,0,3,BHK,1550,1,1,"Sector-15 Bahadurgarh,Bahadurgarh",30.8,76.8,45
Dealer,0,0,3,BHK,1550,1,1,"Sector-75 Noida,Noida",28.6,77.4,90
Dealer,0,0,3,BHK,1550,1,1,"Sector-78 Noida,Noida",28.6,77.4,90
Dealer,0,0,3,BHK,1550,1,1,"Sector-78 Noida,Noida",28.6,77.4,90
Owner,0,0,3,BHK,1550,1,1,"Lakadganj,Nagpur",21.2,79.1,90
Owner,0,1,3,BHK,1550,1,1,"Sector-78 Noida,Noida",28.6,77.4,92
Dealer,0,1,2,BHK,1550,1,1,"Sector-104 Gurgaon,Gurgaon",28.5,77.0,96
Dealer,0,0,3,BHK,1550,1,1,"Salt Lake,Kolkata",22.5,88.3,96
Dealer,0,0,3,BHK,1550,1,1,"Salt Lake,Kolkata",22.5,88.3,98
Owner,0,0,3,BHK,1550,1,1,"Sector-9 Vaishali,Ghaziabad",28.6,77.3,100
Dealer,0,0,3,BHK,1550,1,1,"Bawadia Kalan,Bhopal",23.2,77.4,51
Owner,0,0,3,BHK,1550,1,1,"Bariatu,Ranchi",23.4,85.4,51
Dealer,0,0,3,BHK,1550,1,1,"Sector-105 Mohali,Mohali",30.7,76.7,53
Dealer,0,1,3,BHK,1550,1,1,"Sector 86 Faridabad,Faridabad",28.4,77.3,53
Dealer,0,0,4,BHK,1550,1,1,"Mansarovar,Jaipur",26.9,75.8,53
Dealer,0,0,3,BHK,1550,1,1,"Sector-63 Chandigarh,Chandigarh",30.7,76.8,110
Owner,0,1,3,BHK,1550,1,1,"Zirakpur,Chandigarh",30.7,76.8,55
Owner,0,1,3,BHK,1550,1,1,"Sector-129 Noida,Noida",28.5,77.4,55
Owner,0,0,3,BHK,1550,1,1,"Begum Bridge Road,Meerut",28.7,77.4,55
Owner,0,0,3,BHK,1550,1,1,"Banashankari Stage III,Bangalore",12.9,77.6,110
Dealer,0,0,3,BHK,1550,1,1,"Vignana Nagar,Bangalore",13.0,77.7,55
Owner,0,0,3,BHK,1550,1,1,"Marathahalli,Bangalore",13.0,77.7,110
Dealer,0,1,4,BHK,1550,1,1,"Sector 84 Faridabad,Faridabad",28.4,77.4,55
Owner,0,0,3,BHK,1550,1,1,"Milakpur Goojar,Bhiwadi",28.2,76.8,61
Dealer,0,0,3,BHK,1550,1,1,"Lal Bahadur Shastri Nagar,Bangalore",13.0,77.7,63
Dealer,0,1,3,BHK,1550,1,1,"Zirakpur,Chandigarh",30.7,76.8,65
Dealer,0,1,3,BHK,1550,1,1,"Sector-75 Noida,Noida",28.6,77.4,59.9
Dealer,0,0,3,BHK,1550,1,1,"Bani Park,Jaipur",26.9,75.8,67
Owner,0,0,3,BHK,1550,1,1,"Kaulagarh,Dehradun",30.4,78.0,67
Dealer,1,1,3,BHK,1550,0,1,"Sector 89 Faridabad,Faridabad",28.4,77.4,73
Dealer,0,1,3,BHK,1550,1,1,"Sector-110 Noida,Noida",28.5,77.4,75
Dealer,0,0,3,BHK,1550,1,1,"Sector-61 Noida,Noida",28.6,77.4,85
Owner,0,0,3,BHK,1550,1,1,"Kidwai Nagar,Kanpur",26.4,80.3,85
Owner,0,0,3,BHK,1550,1,1,"Shivaji Palem,Visakhapatnam",17.7,83.3,85
Dealer,1,1,3,BHK,1550,0,1,"Zirakpur,Chandigarh",30.7,76.8,69.7
Dealer,1,1,3,BHK,1550,0,1,"Zirakpur,Chandigarh",30.7,76.8,55.5
Owner,0,0,2,BHK,1550,1,1,"Kudi,Jodhpur",26.2,73.3,26
Dealer,1,0,2,BHK,1550,0,1,"Khandwala,Amritsar",31.6,75.0,36
Owner,0,0,3,BHK,1550,1,1,"Trikamnagar,Surat",21.2,72.8,30
Dealer,0,0,3,BHK,1550,1,1,"Vivek Vihar,Jaipur",26.6,74.9,60
Owner,0,0,3,BHK,1550,1,1,"Rau,Indore",22.6,75.8,38
Dealer,0,0,3,BHK,1550,1,1,"Sector-105 Mohali,Mohali",30.7,76.7,52
Owner,0,1,3,BHK,1550,1,1,"Bhopura,Ghaziabad",28.7,77.3,48
Dealer,0,1,3,BHK,1550,1,1,"Sector 80 Faridabad,Faridabad",28.4,77.3,54
Dealer,0,1,3,BHK,1550,1,1,"Sector-75 Noida,Noida",28.6,77.4,58
Dealer,0,1,3,BHK,1550,1,1,"Crossing Republik,Ghaziabad",28.6,77.4,46
Owner,0,1,3,BHK,1550,1,1,"Taj Nagari,Agra",27.2,78.0,48
Owner,1,0,3,BHK,1550,0,1,"Lohsigna Road,Hazaribagh",24.0,85.3,42
Owner,0,0,3,BHK,1550,1,1,"Sundarpada,Bhubaneswar",20.2,85.8,38
Dealer,0,0,3,BHK,1550,1,1,"Sector-105 Mohali,Mohali",30.7,76.7,51.8
Dealer,0,0,3,BHK,1550,1,1,"Sector-105 Mohali,Mohali",30.7,76.7,46.7
Dealer,0,0,3,BHK,1551,1,1,"Panathur,Bangalore",12.9,77.7,120
Dealer,1,1,3,BHK,1551,0,1,"Jakkur,Bangalore",12.9,77.6,120
Dealer,0,0,3,BHK,1551,1,1,"Jagatpura,Jaipur",26.8,75.8,25
Dealer,0,1,3,BHK,1551,1,1,"Manpada,Maharashtra",19.2,73.0,190
Dealer,0,1,3,BHK,1551,1,1,"Manpada,Lalitpur",24.7,78.4,190
Dealer,0,1,3,BHK,1551,1,1,"Zirakpur,Chandigarh",30.7,76.8,45
Owner,0,0,3,BHK,1552,1,1,"Sirsi Road,Jaipur",27.1,75.6,36
Owner,0,1,3,BHK,1552,1,1,"Zirakpur,Chandigarh",30.7,76.8,65
Dealer,0,0,3,BHK,1552,1,1,"New Town,Kolkata",22.6,88.5,70
Owner,0,1,3,BHK,1552,1,1,"Parappana Agrahara,Bangalore",12.9,77.7,130
Owner,0,0,3,BHK,1552,1,1,"Khelgaon,Ranchi",23.4,85.4,50
Owner,0,0,3,BHK,1552,1,1,"Sirsi Road,Jaipur",27.1,75.6,48
Dealer,0,0,3,BHK,1552,1,1,"Sirsi Road,Jaipur",27.1,75.6,36
Dealer,0,0,3,BHK,1552,1,1,"Kathrikadavu,Kochi",9.9,76.3,120
Dealer,0,0,3,BHK,1553,1,1,"Ahinsa Khand 2,Ghaziabad",28.9,76.9,56
Owner,0,0,3,BHK,1553,1,1,"HSR Layout,Bangalore",12.9,77.6,140
Dealer,0,1,3,BHK,1553,1,1,"Sector-168 Noida,Noida",28.5,77.4,72.2
Dealer,0,1,3,BHK,1553,1,1,"Ahinsa Khand 1,Ghaziabad",28.9,76.9,70
Dealer,0,0,3,BHK,1553,1,1,"Sector-35G Kharghar,Maharashtra",19.0,72.8,150
Dealer,0,0,3,BHK,1553,1,1,"Sector-35G Kharghar,Mumbai",19.0,73.1,150
Dealer,0,0,3,BHK,1553,1,1,"Sector-35G Kharghar,Lalitpur",24.7,78.4,150
Dealer,0,0,3,BHK,1553,1,1,"Shanti Nagar,Bangalore",13.0,77.6,160
Dealer,0,0,3,BHK,1554,1,1,"Wakad,Pune",18.6,73.8,100
Dealer,0,1,3,BHK,1554,1,1,"Sector-168 Noida,Noida",28.5,77.4,73
Dealer,0,1,3,BHK,1554,1,1,"Sector-168 Noida,Noida",28.5,77.4,71.5
Dealer,0,1,3,BHK,1554,1,1,"Sector-168 Noida,Noida",28.5,77.4,69.5
Owner,0,0,2,BHK,1554,1,1,"Ganapathy,Coimbatore",11.1,77.0,98.5
Owner,0,1,3,BHK,1554,1,1,"Kondhwa,Pune",18.5,73.8,90
Dealer,0,1,3,BHK,1554,1,1,"Shastri Nagar,Mumbai",19.1,72.8,430
Dealer,1,1,3,BHK,1554,0,1,"Begur Road,Bangalore",12.9,77.6,100
Owner,0,1,3,BHK,1554,1,1,"Sector 86 Faridabad,Faridabad",28.4,77.3,65
Dealer,0,1,3,BHK,1554,1,1,"Sector-168 Noida,Noida",28.5,77.4,71
Dealer,0,1,3,BHK,1554,1,1,"Sector-168 Noida,Noida",28.5,77.4,71
Owner,0,0,3,BHK,1554,1,1,"Vashi,Lalitpur",19.1,73.0,170
Owner,0,0,4,BHK,1554,1,1,"Sector-47 Chandigarh,Chandigarh",30.7,76.8,170
Dealer,0,0,3,BHK,1555,1,1,"Sector 39 Faridabad,Faridabad",28.5,77.3,110
Dealer,0,0,3,BHK,1555,1,1,"Sector-10A Airoli,Lalitpur",28.4,77.0,200
Dealer,0,0,3,BHK,1555,1,1,"R.S.Puram,Coimbatore",11.0,77.0,87.5
Owner,0,0,3,BHK,1555,1,1,"Kalathipady,Kottayam",9.6,76.6,88
Owner,0,1,3,BHK,1555,1,1,"Nallurhalli,Bangalore",13.0,77.6,75
Owner,0,0,3,BHK,1555,1,1,"Shikaripalya,Bangalore",13.0,77.6,85
Dealer,0,0,3,BHK,1555,1,1,"Kaggadasapura,Bangalore",13.0,77.7,96
Owner,0,1,3,BHK,1555,1,1,"Varthur,Bangalore",12.9,77.7,73
Owner,0,0,3,BHK,1555,1,1,"Shikaripalya,Bangalore",13.0,77.6,80
Dealer,0,0,3,BHK,1555,1,1,"Horamavu,Bangalore",13.0,77.7,70
Dealer,0,1,3,BHK,1555,1,1,"Kadugodi,Bangalore",13.0,77.8,77
Owner,0,0,3,BHK,1555,1,1,"Dasrath Pally,Siliguri",26.7,88.3,67.5
Dealer,0,1,3,BHK,1556,1,1,"Kannan Colony,Chennai",13.1,80.3,160
Dealer,0,0,3,BHK,1556,1,1,"ARAVLI HEIGHTS,Rewari",28.2,76.6,25
Owner,0,1,3,BHK,1556,1,1,"Rajarajeshwari Nagar,Bangalore",12.9,77.5,110
Dealer,0,0,3,BHK,1556,1,1,"Pimpri Chinchwad,Pune",18.6,73.8,100
Owner,0,0,2,BHK,1556,1,1,"Ramkrishna Nagar,Kolkata",18.3,76.5,90
Dealer,0,0,3,BHK,1556,1,1,"Sector-3 Vaishali,Ghaziabad",28.6,77.3,90
Dealer,0,0,3,BHK,1556,1,1,"Suraksha Nagar,Bangalore",20.1,79.1,66
Dealer,0,1,3,BHK,1556,1,0,"Bhayli,Vadodara",22.3,73.1,35
Dealer,1,1,3,BHK,1556,0,1,"Pokhran-2,Lalitpur",24.7,78.4,230
Dealer,0,1,3,BHK,1556,1,1,"Sector 80 Faridabad,Faridabad",28.4,77.3,56
Dealer,1,1,4,BHK,1556,0,0,"Laxmi Nagar,Maharashtra",20.1,73.9,350
Dealer,0,0,3,BHK,1556,1,1,"Sector 88 Faridabad,Faridabad",28.4,77.4,47.8
Dealer,0,0,3,BHK,1557,1,1,"Sector-1 Kharghar,Lalitpur",19.0,73.1,180
Owner,0,0,4,BHK,1557,1,1,"Sector-49 Chandigarh,Chandigarh",30.7,76.8,180
Dealer,1,1,3,BHK,1557,0,0,"Majiwada,Mumbai",19.2,73.0,180
Dealer,1,1,3,BHK,1557,0,0,"Majiwada,Lalitpur",19.2,73.0,180
Dealer,0,0,3,BHK,1557,1,1,"JP Nagar,Bangalore",12.9,77.6,100
Dealer,1,1,3,BHK,1557,0,1,"Zirakpur,Chandigarh",30.7,76.8,56.9
Dealer,0,1,3,BHK,1557,1,1,"Sector 17 Ulwe,Maharashtra",19.0,73.0,140
Dealer,0,0,3,BHK,1557,1,1,"Sector 88 Faridabad,Faridabad",28.4,77.4,44.2
Dealer,0,0,3,BHK,1558,1,1,"Sector 88 Faridabad,Faridabad",28.4,77.4,44
Owner,0,1,3,BHK,1558,1,1,"Avanti Vihar,Raipur",21.2,81.7,54.5
Dealer,0,1,2,BHK,1558,1,1,"Kharadi,Pune",18.5,73.9,110
Owner,0,0,2,BHK,1558,1,1,"Hennur,Bangalore",13.0,77.6,100
Owner,0,0,4,BHK,1558,1,1,"Kamalapur,Kolkata",22.7,88.1,40
Builder,0,0,3,BHK,1559,1,0,"Krishna Lok Colony,Lucknow",26.9,80.9,47
Dealer,0,0,3,BHK,1559,1,1,"Sector 11 Koparkhairane,Maharashtra",19.1,73.0,230
Dealer,0,0,3,BHK,1559,1,1,"Sector 11 Koparkhairane,Lalitpur",19.1,73.0,230
Dealer,0,0,3,BHK,1559,1,1,"Lakshminarayana Pura,Bangalore",13.0,77.6,110
Dealer,0,0,3,BHK,1559,1,1,"Dagapur,Siliguri",26.7,88.4,53
Owner,0,0,2,BHK,1560,1,1,"Borsi,Durg",21.2,81.3,33
Owner,1,0,3,BHK,1560,0,1,"Noida Extension,Noida",28.6,77.4,50
Owner,0,0,3,BHK,1560,1,1,"Siruseri,Chennai",12.8,80.2,69
Dealer,0,0,3,BHK,1560,1,1,"Sector-77 Noida,Noida",28.6,77.4,88.5
Dealer,0,0,3,BHK,1560,1,1,"NIBM,Pune",18.5,73.9,100
Dealer,0,0,3,BHK,1560,1,1,"Jagatpura,Jaipur",26.8,75.8,49.9
Owner,0,0,3,BHK,1560,1,1,"Raj Nagar Extension,Ghaziabad",26.9,75.8,75
Owner,0,0,3,BHK,1560,1,1,"Ajmer Road,Jaipur",26.9,75.8,38.5
Dealer,0,0,3,BHK,1560,1,1,"Malad (West),Mumbai",19.2,72.8,350
Owner,0,1,3,BHK,1560,1,1,"Amruthahalli,Bangalore",13.1,77.6,78
Dealer,1,1,3,BHK,1560,0,1,"Sushant Golf City,Lucknow",26.8,81.0,62.4
Builder,1,1,3,BHK,1560,0,0,"Van Vrindavan Colony,Ranchi",19.1,82.0,54.6
Owner,0,0,3,BHK,1560,1,1,"Padur,Chennai",19.9,102.1,69
Dealer,0,0,3,BHK,1560,1,1,"Sector-77 Noida,Noida",28.6,77.4,89
Owner,0,0,2,BHK,1560,1,1,"Kasturi Nagar,Bangalore",13.0,77.6,80
Owner,0,0,2,BHK,1560,1,1,"HAL 2nd Stage,Bangalore",13.0,77.6,210
Dealer,0,0,3,BHK,1560,1,1,"Bhayandarpada,Maharashtra",19.0,72.8,140
Dealer,0,0,3,BHK,1560,1,1,"Tilak Nagar,Mumbai",19.1,72.9,260
Dealer,1,1,3,BHK,1560,0,1,"Mulund (West),Mumbai",19.2,73.0,350
Owner,0,0,3,BHK,1560,1,1,"Sector-50 Chandigarh,Chandigarh",30.7,76.8,140
Owner,0,0,3,BHK,1560,1,1,"Zirakpur,Chandigarh",30.7,76.8,50
Owner,0,1,3,BHK,1560,1,1,"Zirakpur,Chandigarh",30.7,76.8,70
Dealer,0,0,3,BHK,1560,1,1,"Tilak Nagar,Lalitpur",28.6,77.1,260
Owner,0,0,3,BHK,1560,1,1,"Sector-120 Noida,Noida",28.6,77.4,80
Owner,0,0,3,BHK,1560,1,1,"Sector-137 Noida,Noida",28.5,77.4,100
Owner,0,0,3,BHK,1560,1,1,"Saguna More,Patna",25.6,85.1,90
Builder,1,1,3,BHK,1560,0,0,"Vytilla,Kochi",10.0,76.3,92.2
Owner,0,0,3,BHK,1560,1,1,"Whitefield,Bangalore",13.0,77.8,71
Dealer,0,0,3,BHK,1560,1,1,"Sector-77 Noida,Noida",28.6,77.4,81.5
Owner,0,1,3,BHK,1560,1,1,"Shaheed Bhagat Singh Nagar,Ludhiana",30.9,75.8,82
Dealer,1,1,3,BHK,1560,0,1,"Zirakpur,Chandigarh",30.7,76.8,55.9
Dealer,0,0,3,BHK,1560,1,1,"Sector-120 Noida,Noida",28.6,77.4,73
Dealer,0,0,2,BHK,1560,1,1,"Sector-6A Kamothe,Lalitpur",23.7,86.2,95
Dealer,0,0,2,BHK,1560,1,1,"Sector-6A Kamothe,Mumbai",23.7,86.2,95
Dealer,0,0,3,BHK,1560,1,1,"Indirapuram,Ghaziabad",28.6,77.4,84.5
Dealer,0,1,3,BHK,1560,1,1,"Indirapuram,Ghaziabad",28.6,77.4,85
Owner,0,0,3,BHK,1560,1,1,"Sector-137 Noida,Noida",28.5,77.4,85
Owner,0,0,3,BHK,1560,1,1,"Delhi Road,Meerut",29.9,77.5,32
Owner,0,0,2,BHK,1560,1,1,"Bannerghatta Road,Bangalore",12.8,77.6,43
Owner,0,0,3,BHK,1560,1,1,"Kenchenhalli,Bangalore",13.1,77.6,65
Dealer,0,0,3,BHK,1560,1,1,"Sector-137 Noida,Noida",28.5,77.4,87
Owner,0,0,3,BHK,1560,1,1,"Aluva,Ernakulam",10.1,76.4,68
Dealer,1,0,3,BHK,1560,0,1,"Nidamanuru,Vijayawada",16.5,80.7,62.4
Owner,0,0,3,BHK,1560,1,1,"Gopalpur,Asansol",23.7,86.9,35
Builder,1,1,3,BHK,1561,0,0,"Panathur,Bangalore",12.9,77.7,100
Dealer,0,0,3,BHK,1561,1,1,"Zirakpur,Chandigarh",30.7,76.8,38
Dealer,0,0,3,BHK,1561,1,1,"Peer Muchalla,Panchkula",30.7,76.9,440
Dealer,0,0,3,BHK,1561,1,1,"Nager Bazar,Kolkata",22.5,88.3,87.4
